0,1,-2.0
2,33,0.359375
2,35,-0.1328125
2,37,-0.3671875
2,40,-0.36328125
2,44,-0.00390625
2,46,-0.23828125
2,49,-0.43359375
2,54,-0.234375
2,57,-0.34765625
2,59,-0.29296875
2,60,-0.22265625
2,62,-0.3671875
2,3,-2.0
3,39,0.24609375
3,42,-0.41796875
3,51,0.48828125
3,52,0.47265625
4,46,-0.33984375
4,60,-0.22265625
4,62,-0.390625
4,5,-2.0
5,40,-0.40234375
5,42,0.46875
5,44,-0.0390625
5,52,0.22265625
5,54,0.1953125
6,32,-0.0546875
6,34,-0.234375
6,36,0.23046875
6,40,-0.1328125
6,44,-0.3046875
6,46,-0.3671875
6,48,-0.42578125
6,54,-0.48046875
6,56,-0.21484375
6,58,0.25
6,60,0.08984375
6,62,-0.19921875
6,7,-2.0
7,38,0.16015625
7,42,0.01953125
7,50,-0.4609375
7,52,0.390625
8,32,-0.23046875
8,34,-0.00390625
8,36,0.29296875
8,40,-0.22265625
8,44,-0.06640625
8,46,-0.01953125
8,48,-0.4375
8,54,0.0234375
8,56,-0.45703125
8,58,0.09765625
8,60,-0.078125
8,62,-0.12109375
8,9,-2.0
9,38,0.16015625
9,42,-0.01953125
9,50,-0.484375
9,52,0.28515625
10,33,0.0078125
10,46,0.13671875
10,49,-0.4296875
10,57,-0.359375
10,60,0.42578125
10,62,0.453125
10,11,-2.0
11,35,-0.3046875
11,37,-0.28125
11,39,-0.46875
11,40,0.44921875
11,42,-0.0625
11,44,-0.44140625
11,51,-0.45703125
11,52,0.18359375
11,54,-0.40234375
11,59,-0.26171875
12,32,-0.19921875
12,46,0.38671875
12,48,0.2421875
12,56,0.43359375
12,60,-0.078125
12,62,-0.1640625
12,13,-2.0
13,34,-0.16796875
13,36,0.19921875
13,38,-0.4453125
13,40,-0.078125
13,42,-0.19140625
13,44,-0.3203125
13,50,-0.37890625
13,52,0.13671875
13,54,-0.06640625
13,58,-0.39453125
14,32,0.22265625
14,46,0.44140625
14,48,0.05859375
14,56,-0.296875
14,60,-0.1171875
14,62,-0.28125
14,15,-2.0
15,34,0.359375
15,36,-0.12890625
15,38,-0.32421875
15,40,-0.14453125
15,42,-0.359375
15,44,0.25390625
15,50,-0.0078125
15,52,0.40234375
15,54,0.42578125
15,58,0.34375
16,32,-0.1328125
16,34,-0.46875
16,36,-0.42578125
16,40,-0.33984375
16,44,-0.32421875
16,46,-0.3359375
16,48,0.37890625
16,54,-0.06640625
16,56,-0.2265625
16,58,0.3359375
16,60,-0.328125
16,62,-0.34375
16,17,-2.0
17,38,-0.4921875
17,42,-0.44140625
17,50,0.37109375
17,52,0.30078125
18,33,-0.3125
18,35,-0.046875
18,37,0.08984375
18,40,0.1640625
18,44,0.26171875
18,46,0.40234375
18,49,-0.30078125
18,54,-0.3359375
18,57,0.19140625
18,59,-0.4140625
18,60,-0.19140625
18,62,-0.3359375
18,19,-2.0
19,39,0.07421875
19,42,0.4609375
19,51,0.04296875
19,52,-0.453125
20,32,0.1171875
20,34,-0.390625
20,36,-0.24609375
20,40,0.0078125
20,44,0.27734375
20,46,-0.3828125
20,48,-0.34765625
20,54,0.09765625
20,56,0.40234375
20,58,0.16015625
20,60,-0.3203125
20,62,-0.03125
20,21,-2.0
21,38,-0.16796875
21,42,0.00390625
21,50,-0.1796875
21,52,0.1328125
22,33,-0.23046875
22,49,-0.33984375
22,57,-0.38671875
22,23,-2.0
23,35,0.2421875
23,37,-0.14453125
23,39,-0.38671875
23,51,0.4453125
23,59,-0.29296875
24,33,-0.03515625
24,46,0.1328125
24,49,-0.33984375
24,57,-0.39453125
24,60,0.4765625
24,62,0.171875
24,25,-2.0
25,35,0.078125
25,37,0.3359375
25,39,0.1953125
25,40,-0.3515625
25,42,-0.48828125
25,44,-0.01171875
25,51,-0.1953125
25,52,0.03125
25,54,0.1953125
25,59,-0.47265625
26,32,0.16796875
26,46,0.2890625
26,48,0.46875
26,56,-0.265625
26,60,0.26953125
26,62,0.32421875
26,27,-2.0
27,34,-0.390625
27,36,0.04296875
27,38,0.265625
27,40,-0.3828125
27,42,0.1171875
27,44,-0.23046875
27,50,0.13671875
27,52,-0.04296875
27,54,-0.05859375
27,58,0.046875
28,33,-0.203125
28,35,0.3125
28,37,0.1171875
28,41,0.3828125
28,45,-0.3671875
28,47,-0.38671875
28,49,-0.48828125
28,55,-0.20703125
28,57,0.1015625
28,59,0.4921875
28,61,-0.27734375
28,63,-0.4375
28,29,-2.0
29,39,-0.3125
29,43,0.421875
29,51,-0.484375
29,53,0.4609375
30,33,0.21875
30,47,-0.41796875
30,49,0.11328125
30,57,0.4921875
30,61,-0.3359375
30,63,-0.1328125
30,31,-2.0
31,35,0.140625
31,37,0.33984375
31,39,0.04296875
31,41,0.4921875
31,43,0.4765625
