0,1,-0.3203125
1,2,-0.859375
2,3,0.1796875
4,5,0.59375
5,6,0.0625
6,7,-0.390625
8,9,-0.671875
9,10,0.5
10,11,-0.7109375
12,13,0.9140625
13,14,-0.3125
14,15,0.8046875
16,17,0.84375
17,18,0.8125
18,19,-0.8359375
20,21,0.9765625
21,22,0.53125
22,23,0.6953125
24,25,-0.5546875
25,26,-0.65625
26,27,0.25
28,29,0.4140625
29,30,-0.6015625
30,31,-0.0390625
0,32,0.125
1,33,0.5703125
2,34,0.34375
3,35,-0.6484375
4,36,0.8203125
33,36,0.3125
5,37,-0.2734375
6,38,0.75
33,38,-1.0
35,38,-0.9609375
7,39,0.59375
8,40,0.375
37,40,-0.859375
9,41,0.25
10,42,-0.1640625
37,42,-0.0703125
39,42,-0.1796875
11,43,0.9765625
12,44,0.296875
41,44,0.921875
13,45,-0.53125
14,46,0.0390625
41,46,0.578125
43,46,0.8671875
15,47,-0.3359375
16,48,0.40625
45,48,-0.4921875
17,49,0.3046875
18,50,0.265625
45,50,0.65625
47,50,0.2578125
19,51,0.4609375
20,52,-1.0
49,52,-0.0703125
21,53,0.546875
22,54,-0.5390625
49,54,0.6015625
51,54,0.3203125
23,55,0.3671875
24,56,0.75
53,56,-0.078125
25,57,0.953125
26,58,-0.5234375
53,58,-0.9296875
55,58,0.6796875
27,59,0.6328125
28,60,-0.8671875
57,60,0.4453125
29,61,0.3984375
32,61,-0.625
34,61,-0.0703125
30,62,-0.7109375
57,62,-0.6484375
59,62,-0.3203125
31,63,0.5
34,63,-0.3984375
32,64,0.390625
33,65,-0.3671875
64,65,-0.796875
34,66,-0.859375
65,66,-0.1484375
35,67,0.125
66,67,-0.7109375
36,68,-0.828125
37,69,-0.9375
68,69,0.34375
38,70,-0.140625
69,70,-0.796875
39,71,-0.9453125
70,71,-0.5703125
40,72,-0.9609375
41,73,-0.453125
72,73,-0.71875
42,74,0.828125
73,74,0.1328125
43,75,-0.9765625
74,75,0.4375
44,76,-0.7109375
45,77,0.7578125
76,77,0.34375
46,78,0.34375
77,78,-0.6328125
47,79,0.2109375
78,79,0.5546875
48,80,-0.8984375
49,81,-0.9921875
80,81,0.46875
50,82,-0.0859375
81,82,-0.125
51,83,0.2734375
82,83,-0.609375
52,84,0.4765625
53,85,-0.796875
84,85,-0.84375
54,86,0.5546875
85,86,-0.875
55,87,-0.5546875
86,87,-0.90625
56,88,0.15625
57,89,-0.015625
88,89,-0.390625
58,90,0.5390625
89,90,-0.9609375
59,91,0.640625
90,91,0.21875
60,92,0.484375
61,93,-0.5546875
92,93,-0.3203125
62,94,-0.953125
93,94,-0.921875
63,95,0.984375
94,95,0.2890625
64,96,0.765625
65,97,-0.6640625
66,98,0.6875
67,99,-0.1796875
68,100,0.4140625
97,100,-0.578125
69,101,-0.5859375
70,102,-0.7109375
97,102,-0.0625
99,102,-0.625
71,103,-0.78125
72,104,-0.7578125
101,104,-0.7578125
73,105,-0.921875
74,106,0.96875
101,106,-0.8125
103,106,0.8515625
75,107,-0.171875
76,108,-0.734375
105,108,0.578125
77,109,-0.3203125
78,110,-0.5859375
105,110,-0.84375
107,110,0.8671875
79,111,-0.296875
80,112,0.140625
109,112,0.9375
81,113,-0.2421875
82,114,0.2109375
109,114,0.1328125
111,114,0.4609375
83,115,0.3125
84,116,0.5
113,116,-0.8359375
85,117,-0.1640625
86,118,-0.1796875
113,118,-0.390625
115,118,-0.984375
87,119,-0.46875
88,120,0.7890625
117,120,0.765625
89,121,-1.0
90,122,0.0078125
117,122,0.0703125
119,122,0.6953125
91,123,0.4921875
92,124,-0.4609375
121,124,0.015625
93,125,0.7265625
96,125,0.8671875
98,125,-0.953125
94,126,0.5
121,126,-0.34375
123,126,0.5
95,127,0.59375
98,127,0.6484375
96,128,0.3984375
97,129,-0.390625
128,129,0.9609375
98,130,-0.015625
129,130,-0.296875
99,131,-0.71875
130,131,-0.25
100,132,-0.8671875
101,133,0.390625
132,133,0.3359375
102,134,0.3203125
133,134,0.2890625
103,135,0.3671875
134,135,0.15625
104,136,-0.46875
105,137,0.6171875
136,137,0.359375
106,138,-0.7421875
137,138,0.296875
107,139,0.75
138,139,-0.171875
108,140,0.2578125
109,141,-0.171875
140,141,-0.3125
110,142,-0.34375
141,142,-0.8125
111,143,-0.7734375
142,143,-0.96875
112,144,0.171875
113,145,-0.5
144,145,0.3203125
114,146,-0.65625
145,146,0.15625
115,147,0.7265625
146,147,-0.0703125
116,148,0.40625
117,149,0.84375
148,149,0.921875
118,150,0.6796875
149,150,0.40625
119,151,0.875
150,151,-0.21875
120,152,-0.09375
121,153,-0.546875
152,153,-0.0234375
122,154,0.46875
153,154,0.046875
123,155,-0.0625
154,155,-0.6484375
124,156,0.6328125
125,157,0.828125
156,157,-0.1015625
126,158,0.7265625
157,158,-0.0546875
127,159,-0.625
158,159,0.3515625
128,160,-0.140625
129,161,0.453125
130,162,0.2734375
131,163,-0.6328125
132,164,0.3828125
161,164,0.9453125
133,165,0.1796875
134,166,0.75
161,166,0.4921875
163,166,-0.203125
135,167,-0.140625
136,168,0.5703125
165,168,-0.125
137,169,0.078125
138,170,-0.2890625
165,170,-0.671875
167,170,0.734375
139,171,-0.8984375
140,172,-0.8203125
169,172,-0.546875
141,173,0.65625
142,174,0.7109375
169,174,0.6875
171,174,0.5625
143,175,0.2890625
144,176,0.8046875
173,176,0.6484375
145,177,-0.4453125
